region_tz_code,os_code,device_type_code,manufacturer_code,is_rooted,gps_latitude,gps_longitude,location_conf_radius,location_visit_count,shift_profile_code,session_start_epoch,session_duration_mins,time_since_last_login_mins,day_type_code,ip_address_as_int,ip_reputation_code,vpn_tor_usage,typing_speed_cpm,click_pattern_code,role_code,scope_code,failed_login_attempts,historic_risk_score,system_mode_code
1.3,1.0,1,3.0,0,35.36,-51.14,21.85,-0.78,3.0,1716195800.0,138.03,79.7,0,2057831600.0,1.0,0,52.43,3.0,1.0,2.0,0.11,12.9,0.0
1.3,2.0,1,2.0,0,33.93,-90.48,16.15,0.65,3.0,1716303500.0,58.94,794.57,0,929564740.0,1.0,0,50.15,2.0,1.0,1.0,-0.01,15.16,0.0
1.3,-2.023951292037964,1,4.892807483673096,0,29.86,-27.3,20.15,0.67,5.671327590942383,1716528600.0,203.9,1642.7,1,-1075071500.0,2.0,0,26.92,2.0,1.0,1.0,-0.8,14.56,0.0
1.3,-0.7969347238540649,1,3.0,0,41.25,-56.14,22.99,2.32,2.0,1716281500.0,96.43,-119.27,0,1942391800.0,1.0,0,80.92,2.7662031650543213,1.0,2.0,0.07,-8.94,0.0
1.3,2.0,1,3.0,0,38.88,-71.75,24.9,2.79,2.0,1716271400.0,46.41,-369.38,0,1275202300.0,1.0,0,100.98,3.0,1.0,3.0,-0.19,8.98,0.0
1.3,-0.8923792839050293,1,3.0,0,34.12,-84.73,16.1,4.02,2.606642007827759,1716432400.0,131.42,690.95,0,460806430.0,1.0,0,44.94,2.0,1.0,1.0,-0.42,8.76,0.0
1.3,2.0,1,2.0,0,36.59,-92.53,17.75,2.1,2.0,1716294400.0,95.09,617.99,0,1311788300.0,1.0,0,59.95,2.0,1.0,2.0,-0.03,12.82,0.0
1.3,4.0,1,1.0,0,38.96,-94.11,24.77,2.95,2.0,1716335000.0,28.1,477.5,0,1293734300.0,1.0,0,92.81,3.0,1.0,2.0,0.12,17.19,0.0
1.3,1.0,1,3.0,0,31.29,-81.91,15.17,3.24,3.542250156402588,1716517400.0,132.61,1373.19,0,-404695520.0,1.0,0,25.95,2.0,1.0,1.0,-0.41,-3.47,0.0
1.3,-1.7795977592468262,1,5.0,0,31.9,-71.19,19.25,1.34,2.854457139968872,1716261400.0,66.12,544.09,0,401648800.0,1.0,0,45.01,2.0,2.0,2.0,-0.33,18.08,0.0
1.2,4.151159286499023,1,2.0,0,43.41,-39.0,32.42,2.58,1.0,1716221400.0,41.03,-1237.88,0,1435265800.0,-0.5429322123527527,0,146.94,4.104828834533691,1.0,3.0,0.51,-19.95,0.0
1.3,2.0,1,3.0,0,36.04,-20.25,29.06,-1.37,2.0,1716112800.0,174.32,-569.6,0,2883467800.0,2.0,0,82.55,2.8330180644989014,2.0,2.0,0.14,33.27,0.0
1.3,3.0,1,2.0,0,39.02,-92.49,20.52,1.31,2.0,1716263200.0,76.42,492.48,0,1559750500.0,1.0,0,74.16,3.0,2.0,2.0,-0.0,17.31,0.0
1.3,2.0,1,2.0,0,34.81,-92.86,16.77,3.85,3.0,1716414000.0,99.88,909.2,0,553220160.0,1.0,0,52.04,2.0,1.0,1.0,-0.21,9.6,0.0
1.3,1.0,1,3.0,0,36.75,-92.5,16.63,7.39,3.0,1716473500.0,80.9,834.8,0,235921000.0,1.0,0,61.12,2.0,1.0,1.0,-0.51,10.12,0.0
1.3,-1.0325459241867065,1,3.0,0,37.21,-82.72,18.21,5.35,3.0,1716457500.0,62.38,864.49,0,421888540.0,-0.8079735636711121,0,51.23,3.0,1.0,2.0,-0.38,-9.41,0.0
1.3,2.0,1,2.0,0,38.78,-76.48,20.45,3.72,3.0,1716384100.0,137.39,755.49,0,1443328800.0,1.0,0,68.38,3.0,1.0,1.0,-0.05,14.94,0.0
1.3,1.0,1,2.0,0,32.06,-93.97,13.96,2.01,3.0,1716362800.0,89.37,713.88,0,438143100.0,1.0,0,30.27,2.0,1.0,1.0,-0.08,4.86,0.0
1.3,4.082463264465332,1,1.0,0,37.07,-92.11,26.33,4.39,1.0,1716339200.0,-3.92,120.05,0,82787336.0,1.0,0,111.69,3.0,2.0,2.0,0.34,7.94,0.0
1.3,2.0,1,2.0,0,35.34,-91.38,19.34,1.54,2.0,1716247000.0,63.51,239.97,0,1165190300.0,1.0,0,66.51,2.0,1.0,2.0,0.03,9.1,0.0
1.3,1.0,1,3.0,0,38.38,-71.2,20.87,2.8,3.3244082927703857,1716467500.0,133.75,1463.92,0,525579360.0,1.0,0,52.54,2.0,1.0,1.0,-0.29,9.21,0.0
1.3,-0.651671826839447,1,2.0,0,37.65,-77.74,20.07,1.95,2.0,1716283100.0,83.08,216.93,0,1640452500.0,1.0,0,61.67,3.0,1.0,2.0,0.06,4.03,0.0
1.3,-1.5690336227416992,1,4.0,0,31.04,-59.48,15.8,0.66,4.446564197540283,1716474000.0,150.39,1467.2,0,-705505540.0,2.0,0,16.1,2.0,1.0,1.0,-0.44,-0.51,0.0
1.3,1.0,1,3.0,0,35.05,-86.05,17.33,3.66,3.0,1716362500.0,111.27,483.01,0,1049875260.0,1.0,0,51.69,2.0,1.0,1.0,-0.1,10.56,0.0
1.3,1.0,1,2.0,0,36.11,-93.01,16.36,2.09,3.0,1716317600.0,121.27,622.7,0,1330765800.0,1.0,0,52.32,2.0,1.0,1.0,-0.1,14.18,0.0
1.2,4.0,1,1.0,0,36.75,-78.5,25.6,0.36,1.0,1716244100.0,0.87,88.63,0,1394445300.0,1.0,0,79.68,2.77079439163208,1.0,2.0,0.52,-10.02,0.0
1.2,3.0,1,3.0,0,41.77,-45.23,27.13,-0.67,2.0,1716156000.0,115.3,-790.23,0,2330173700.0,1.0,0,97.22,2.973625659942627,2.0,3.0,0.22,12.23,0.0
1.3,-1.5315731763839722,1,4.0,0,33.98,-62.41,17.2,4.63,4.510911464691162,1716593800.0,178.03,1357.82,0,-702241700.0,1.0,0,33.21,2.0,1.0,1.0,-0.78,3.33,0.0
1.3,3.0,1,2.0,0,38.32,-83.86,21.4,2.99,2.0,1716303500.0,50.15,100.62,0,868923970.0,1.0,0,88.56,3.0,1.0,2.0,-0.16,6.25,0.0
1.3,-0.6252585649490356,1,5.0,0,34.78,-51.97,20.93,1.16,4.253663539886475,1716481300.0,142.34,1584.89,0,-454766400.0,1.0,0,50.52,1.0,2.0,1.0,-0.51,18.75,0.0
1.2,1.0,1,3.0,0,38.29,-49.72,20.58,-0.91,2.0,1716182000.0,61.65,-268.34,0,1492116000.0,1.0,0,61.88,2.5479378700256348,1.0,3.0,0.4,-15.48,0.0
1.3,2.0,1,3.0,0,37.03,-93.61,17.28,4.63,3.0,1716425900.0,68.35,945.04,0,549036700.0,1.0,0,55.43,2.0,2.0,1.0,-0.35,12.77,0.0
1.3,4.0,1,1.0,0,35.43,-93.9,23.12,5.87,2.0,1716479100.0,-11.64,1049.3,0,137610080.0,1.0,0,85.6,3.0,1.0,2.0,-0.04,-9.4,0.0
1.3,2.0,1,2.0,0,37.79,-86.42,19.01,4.23,3.0,1716445800.0,62.3,1280.34,0,830524700.0,1.0,0,61.18,2.0,2.0,1.0,-0.24,13.31,0.0
1.3,1.0,1,3.0,0,35.18,-88.28,16.38,0.84,3.0,1716284900.0,81.62,755.97,0,990091260.0,1.0,0,52.28,2.0,1.0,2.0,-0.13,15.19,0.0
1.3,1.0,1,3.0,0,38.62,-77.71,18.47,1.81,2.0,1716244400.0,39.31,181.94,0,1483784600.0,-0.6110014319419861,0,67.55,3.0,1.0,3.0,0.19,-4.69,0.0
1.3,3.0,1,3.0,0,38.69,-72.45,19.52,-0.78,2.0,1716219400.0,99.16,315.1,0,715554400.0,1.0,0,68.44,2.0,2.0,2.0,-0.14,21.83,0.0
1.3,-1.532399296760559,1,3.0,0,39.3,-34.28,24.37,1.32,3.0,1716270700.0,138.97,-143.56,0,1877810000.0,1.0,0,68.77,3.39994215965271,1.0,2.0,0.39,-17.34,0.0
1.3,1.0,1,3.0,0,37.98,-80.88,19.15,0.94,2.0,1716200200.0,86.06,95.97,0,2045639000.0,1.0,0,64.38,3.0,2.0,2.0,-0.06,15.71,0.0
1.2,2.0,1,2.0,0,40.53,-70.69,23.79,0.63,2.0,1716223600.0,42.59,-95.74,0,2029457800.0,-0.5607391595840454,0,80.67,2.731738328933716,1.0,3.0,0.28,-5.71,0.0
1.3,3.0,1,2.0,0,36.9,-98.99,19.28,3.19,2.0,1716330400.0,47.84,474.98,0,1081754100.0,1.0,0,79.66,2.0,1.0,2.0,-0.17,8.1,0.0
1.3,-0.8484489917755127,1,3.0,0,33.01,-79.95,15.98,1.85,3.2049484252929688,1716424000.0,128.86,1111.84,0,-281017600.0,1.0,0,33.71,2.0,1.0,1.0,-0.47,6.18,0.0
1.2,1.0,1,3.0,0,41.94,-50.79,24.85,-0.67,2.0,1716190600.0,80.85,-319.94,0,2141805800.0,1.0,0,78.09,2.9086954593658447,1.0,3.0,0.25,-4.18,0.0
1.3,3.0,1,1.0,0,37.13,-91.66,20.13,2.88,3.0,1716451700.0,71.83,1335.03,0,410886560.0,1.0,0,55.67,2.0,1.0,1.0,-0.08,1.9,0.0
1.3,3.0,1,2.0,0,37.69,-87.86,20.29,7.76,2.836510181427002,1716567300.0,51.88,1454.3,0,-114648480.0,1.0,0,63.9,2.0,1.0,1.0,-0.48,9.53,-0.581149160861969
1.3,2.0,1,2.0,0,36.21,-97.21,17.99,1.58,2.0,1716298400.0,52.41,712.08,0,1360579700.0,1.0,0,53.29,2.0,1.0,2.0,0.02,9.62,0.0
1.3,-0.6591037511825562,1,3.0,0,33.65,-62.07,18.5,0.79,3.0,1716284800.0,154.91,466.94,0,1335403400.0,1.0,0,43.64,3.0,1.0,1.0,0.08,7.96,0.0
1.3,1.0,1,2.0,0,37.55,-66.57,20.83,1.2,2.0,1716263300.0,136.31,300.61,0,2046844500.0,1.0,0,62.43,3.0,1.0,1.0,0.26,4.34,0.0
1.3,4.9853434562683105,1,1.0,0,36.47,-88.82,27.92,4.45,1.0,1716402300.0,-35.92,349.42,0,401150560.0,1.0,0,112.55,3.0,1.0,2.0,0.43,-5.59,0.0
1.3,1.0,1,3.0,0,36.23,-89.0,16.88,4.19,3.0,1716397600.0,117.79,722.16,0,878101440.0,1.0,0,60.79,2.0,1.0,1.0,-0.25,10.45,0.0
1.3,1.0,1,3.0,0,34.25,-90.76,15.33,2.83,3.0,1716380800.0,93.54,716.08,0,431191580.0,1.0,0,46.12,2.0,1.0,1.0,-0.17,8.25,0.0
1.3,1.0,1,3.0,0,33.95,-87.41,17.51,2.32,3.0,1716279800.0,102.97,287.7,0,1181155300.0,1.0,0,52.58,2.0,2.0,2.0,-0.14,18.77,0.0
1.3,2.0,1,2.0,0,37.39,-90.2,18.97,2.43,3.0,1716344600.0,38.63,949.77,0,630295400.0,1.0,0,61.05,2.0,1.0,2.0,-0.18,7.31,0.0
1.3,1.0,1,3.0,0,39.25,-80.91,21.03,3.16,2.0,1716250200.0,0.72,192.53,0,1347924000.0,-0.8483639359474182,0,71.9,3.0,1.0,3.0,0.04,-0.94,0.0
1.3,-0.5907665491104126,1,3.0,0,36.92,-72.32,18.66,0.37,2.0,1716238500.0,103.95,286.61,0,1533366700.0,1.0,0,52.52,3.0,1.0,2.0,0.15,2.95,0.0
1.3,3.0,1,2.0,0,32.78,-75.84,16.23,1.91,2.7364165782928467,1716444800.0,118.92,1414.42,0,244645800.0,1.0,0,38.8,1.0,1.0,1.0,-0.08,14.43,0.0
1.3,3.0,1,3.0,0,34.86,-79.44,18.95,8.0,3.4346344470977783,1716650400.0,60.55,1793.76,0,-1063444100.0,1.0,0,54.99,1.0,1.0,1.0,-0.48,4.29,-0.5715509057044983
1.3,1.0,1,2.0,0,34.16,-88.43,16.82,2.05,2.0,1716273900.0,111.84,371.36,0,1215781100.0,1.0,0,53.96,2.0,1.0,2.0,-0.04,13.94,0.0
1.3,2.0,1,2.0,0,33.35,-95.39,16.87,4.04,3.0,1716416900.0,55.59,994.04,0,536492060.0,1.0,0,49.57,2.0,1.0,1.0,-0.17,-5.35,0.0
1.3,2.0,1,3.0,0,36.8,-63.25,18.99,-0.95,2.0,1716179700.0,102.17,-281.41,0,1637687700.0,1.0,0,59.09,3.0,2.0,2.0,0.05,6.75,0.0
1.3,2.0,1,2.0,0,35.9,-96.32,16.49,2.82,2.0,1716311200.0,29.72,551.11,0,890199300.0,1.0,0,61.83,2.0,1.0,2.0,-0.03,2.52,0.0
1.3,4.0,1,1.0,0,36.53,-89.61,19.8,4.5,2.0,1716417800.0,65.52,992.38,0,1064590100.0,1.0,0,66.88,2.0,1.0,1.0,0.07,4.97,0.0
1.3,1.0,1,2.0,0,31.45,-84.44,14.74,1.62,3.0,1716382000.0,100.99,971.76,0,349195300.0,1.0,0,23.11,2.0,1.0,1.0,0.01,-4.44,0.0
1.3,-1.2162182331085205,1,3.0,0,37.33,-74.15,19.17,2.09,3.0,1716263400.0,85.25,246.9,0,1698757600.0,1.0,0,56.23,3.0,1.0,2.0,0.11,1.25,0.0
1.3,1.0,1,2.0,0,36.34,-89.51,16.88,2.33,2.0,1716287100.0,76.25,318.53,0,1460474600.0,1.0,0,59.31,3.0,1.0,2.0,0.01,4.63,0.0
1.3,2.0,1,3.0,0,40.64,-92.13,22.76,2.98,2.0,1716269800.0,29.24,272.08,0,1406418200.0,-0.6369295120239258,0,86.08,3.0,2.0,3.0,-0.29,17.2,0.0
1.3,4.0,1,2.0,0,37.16,-90.46,21.48,5.48,3.0,1716469400.0,31.83,1178.33,0,442843620.0,1.0,0,74.47,2.0,1.0,1.0,-0.06,6.68,0.0
1.3,1.0,1,3.0,0,37.3,-87.21,19.63,7.26,3.0,1716416100.0,13.72,587.68,0,20304524.0,-0.7904502749443054,0,80.8,3.0,1.0,2.0,-0.38,-2.94,0.0
1.3,3.0,1,2.0,0,40.86,-73.63,24.33,1.61,2.0,1716236700.0,38.21,-24.4,0,1698001400.0,-0.6374961733818054,0,93.2,2.547187566757202,1.0,3.0,0.17,-0.94,0.0
1.3,4.0,1,2.0,0,29.42,-85.25,17.08,4.55,2.607215166091919,1716558300.0,76.29,1673.23,0,-568215200.0,1.0,0,32.73,2.0,1.0,1.0,-0.25,-6.66,-0.5058161020278931
1.2,4.0,1,3.0,0,44.97,-33.42,31.59,-0.98,1.0,1716136100.0,82.14,-1329.88,0,2325434400.0,1.0,0,124.17,3.877034902572632,1.0,3.0,0.35,-0.08,0.0
1.3,2.0,1,2.0,0,33.56,-79.06,17.62,1.13,3.0,1716347600.0,140.5,1004.11,0,1067440200.0,1.0,0,41.03,2.0,1.0,1.0,-0.02,10.51,0.0
1.3,4.0,1,1.0,0,37.73,-92.32,22.96,3.79,2.0,1716357600.0,63.71,693.48,0,1379505300.0,1.0,0,82.21,2.0,2.0,1.0,0.29,21.96,0.0
1.3,2.0,1,2.0,0,32.49,-86.78,15.58,4.55,2.7665066719055176,1716511200.0,123.35,1279.51,0,-199844140.0,1.0,0,28.61,2.0,1.0,1.0,-0.32,-3.32,0.0
1.2,3.0,1,2.0,0,40.55,-62.49,27.37,0.63,1.0,1716211000.0,70.99,-648.34,0,1946406300.0,1.0,0,104.53,2.784938097000122,1.0,3.0,0.07,8.02,0.0
1.3,1.0,1,2.0,0,36.27,-82.64,19.5,6.16,2.694852113723755,1716545900.0,124.23,1195.33,0,300299200.0,1.0,0,55.54,3.0,1.0,1.0,-0.52,-1.99,0.0
1.2,3.0,1,3.0,-1,46.65,5.76,39.22,-2.4,2.0,1716115100.0,111.76,-1493.41,0,3284087000.0,1.0,0,119.55,4.95991325378418,1.0,2.532743453979492,0.61,-5.82,0.0
1.3,1.0,1,3.0,0,36.69,-70.35,20.08,-0.21,2.0,1716188700.0,111.87,351.93,0,2053662800.0,1.0,0,58.71,3.0,2.0,2.0,-0.02,19.63,0.0
1.3,1.0,1,3.0,0,33.28,-92.48,15.26,2.3,3.0,1716334200.0,84.36,614.61,0,353430720.0,1.0,0,42.15,2.0,2.0,2.0,-0.23,13.12,0.0
1.3,2.0,1,3.0,0,36.64,-98.52,16.35,5.49,3.0,1716420000.0,72.03,812.04,0,470059260.0,1.0,0,56.48,2.0,1.0,1.0,-0.27,7.61,0.0
1.3,-0.5651979446411133,1,3.0,0,37.32,-88.26,17.24,4.58,3.0,1716369900.0,72.09,302.82,0,952492900.0,1.0,0,65.61,2.0,1.0,2.0,-0.34,4.53,0.0
1.2,4.0,1,2.0,0,45.98,-58.32,32.65,2.71,1.0,1716264800.0,11.64,-575.46,0,1651064400.0,-1.073282241821289,0,139.32,3.588858127593994,1.0,2.547914981842041,0.08,-6.96,0.0
1.3,3.0,1,1.0,0,33.28,-95.39,21.24,3.77,2.0,1716424000.0,-3.0,1050.71,0,237289920.0,-0.7380513548851013,0,61.95,3.0,1.0,2.0,0.09,-12.52,0.0
1.3,1.0,1,3.0,0,33.84,-92.04,16.45,3.05,3.0,1716352100.0,104.98,450.88,0,659686100.0,1.0,0,52.18,2.0,1.0,1.0,-0.28,16.86,0.0
1.2,3.0,1,2.0,0,42.05,-43.78,31.45,0.12,1.0,1716169700.0,92.88,-799.83,0,2840626400.0,1.0,0,105.53,3.4887683391571045,1.0,2.0,0.39,6.44,0.0
1.3,2.0,1,2.0,0,40.17,-70.69,20.89,0.53,2.0,1716219400.0,114.09,278.28,0,2286946800.0,1.0,0,69.8,3.0,1.0,2.0,0.15,11.3,0.0
1.2,3.945279598236084,1,2.0,0,45.34,-38.99,36.68,1.05,1.0,1716182700.0,39.42,-1370.87,0,2235624700.0,-0.564809262752533,0,141.74,3.691904306411743,2.0,2.6004440784454346,0.24,9.74,0.0
1.3,-0.7200872898101807,1,4.0,0,32.29,-58.82,19.49,1.36,2.8461873531341553,1716338300.0,182.94,785.87,0,428613220.0,2.0,0,42.2,2.0,2.0,1.0,-0.25,18.67,0.0
1.3,1.0,1,2.0,0,36.66,-82.06,20.25,1.74,2.0,1716283800.0,96.32,496.15,0,2032728400.0,1.0,0,60.04,3.0,1.0,1.0,0.29,5.21,0.0
1.3,1.0,1,3.0,0,32.21,-54.07,19.39,2.89,4.7202887535095215,1716625800.0,169.81,2096.88,0,-829777000.0,1.0,0,30.26,2.0,1.0,1.0,-0.47,5.83,-0.521575391292572
1.3,-1.4018621444702148,1,4.0,0,33.41,-65.48,17.78,1.05,3.1912662982940674,1716414000.0,179.43,1029.42,0,391622850.0,2.0,0,32.03,2.0,1.0,1.0,-0.28,5.98,0.0
1.3,1.0,1,4.0,0,33.14,-69.96,15.96,1.56,2.6927058696746826,1716381800.0,147.58,949.02,0,71266460.0,1.0,0,40.2,2.0,2.0,1.0,-0.28,15.03,0.0
1.3,4.0,1,1.0,0,37.55,-96.03,23.02,3.78,2.0,1716356400.0,29.71,569.04,0,938058600.0,1.0,0,94.36,2.0,1.0,2.0,0.12,15.04,0.0
1.3,-1.622321605682373,1,5.0,0,30.52,-42.18,21.95,-1.61,3.0,1716163000.0,127.67,235.45,0,1503219700.0,2.0,0,34.65,3.0,1.0,2.0,0.11,12.34,0.0
1.3,-1.0737528800964355,1,4.0,0,38.15,-62.88,20.51,1.92,3.0,1716256900.0,103.47,152.12,0,1710502900.0,1.0,0,57.67,3.0,1.0,2.0,0.03,5.97,0.0
1.3,3.0,1,2.0,0,34.58,-97.96,17.4,4.62,3.0,1716439600.0,31.53,975.93,0,189583860.0,1.0,0,54.04,2.0,1.0,2.0,-0.31,-3.22,0.0
1.3,2.0,1,2.0,0,38.11,-93.75,19.97,2.87,2.0,1716311000.0,86.46,557.09,0,1503356400.0,1.0,0,72.05,3.0,1.0,1.0,0.06,11.1,0.0
1.3,2.0,1,2.0,0,32.64,-93.74,16.34,3.27,3.0,1716416500.0,88.58,970.03,0,487468450.0,1.0,0,45.26,2.0,1.0,1.0,-0.29,-0.43,0.0
1.3,2.0,1,2.0,0,40.08,-58.51,25.27,1.42,2.0,1716255000.0,101.56,-62.79,0,1949770200.0,1.0,0,84.84,2.609550714492798,1.0,2.0,0.09,2.37,0.0
1.3,2.0,1,3.0,0,39.88,-86.68,22.88,4.26,2.0,1716308700.0,53.55,279.31,0,1188468600.0,-0.5399109125137329,0,92.17,3.0,2.0,2.0,-0.15,12.74,0.0
1.3,2.0,1,2.0,0,37.15,-97.77,20.22,4.52,2.0,1716342400.0,37.96,773.03,0,981248800.0,-0.5271809101104736,0,70.69,2.0,2.0,2.0,-0.19,12.47,0.0
1.3,2.0,1,2.0,0,36.9,-91.63,21.81,4.15,2.0,1716313700.0,84.65,285.28,0,1082416300.0,1.0,0,82.34,2.0,2.0,1.0,-0.09,18.13,0.0
1.3,1.0,1,3.0,0,32.79,-38.42,21.74,-1.69,3.0,1716177400.0,196.22,120.81,0,2328069400.0,2.0,0,46.64,2.574634313583374,1.0,2.0,0.31,8.46,0.0
1.3,1.0,1,3.0,0,37.55,-69.02,19.19,0.86,2.0,1716228600.0,86.28,-40.78,0,1383638500.0,1.0,0,57.92,3.0,1.0,2.0,0.15,2.05,0.0
1.3,2.0,1,3.0,0,38.57,-86.17,20.7,6.4,2.0,1716396200.0,3.29,568.06,0,112453470.0,-0.993101179599762,0,87.56,3.0,1.0,3.0,-0.3,-7.29,0.0
1.3,2.0,1,3.0,0,38.69,-93.18,17.45,4.13,3.0,1716367900.0,64.91,844.1,0,1289157500.0,1.0,0,68.17,2.0,2.0,2.0,-0.24,13.56,0.0
1.3,3.0,1,2.0,0,33.36,-83.76,18.19,2.3,2.0,1716308900.0,69.97,383.72,0,865796100.0,1.0,0,51.74,2.0,1.0,2.0,-0.02,0.94,0.0
1.3,-1.5405607223510742,1,5.0,0,33.34,-68.24,19.17,3.1,3.8116230964660645,1716422400.0,117.03,1031.22,0,-221288690.0,1.0,0,36.98,1.0,2.0,2.0,-0.72,17.09,0.0
1.3,1.0,1,3.0,0,33.06,-74.16,16.48,0.82,3.0,1716298100.0,95.0,628.48,0,1136831900.0,1.0,0,41.48,2.0,1.0,2.0,0.17,-0.88,0.0
1.3,3.0,1,3.0,0,36.12,-76.33,16.96,1.64,2.0,1716231400.0,104.77,381.63,0,1424667600.0,1.0,0,71.41,2.0,2.0,2.0,-0.02,30.85,0.0
1.3,2.0,1,2.0,0,35.94,-88.39,18.01,6.56,3.0,1716514000.0,86.73,1178.08,0,302594370.0,1.0,0,61.45,2.0,1.0,1.0,-0.25,4.69,0.0
1.2,-1.8913006782531738,1,5.0,-1,38.9,10.88,29.99,-4.76,3.0,1716082600.0,149.77,-395.46,1,2364752000.0,1.0,0,51.88,3.9490795135498047,1.0,3.0,0.67,-18.6,0.0
1.3,-1.409218430519104,1,4.0,0,35.3,-70.31,18.06,3.35,3.653881311416626,1716502400.0,152.43,1085.47,0,18504170.0,1.0,0,37.55,2.0,1.0,1.0,-0.55,3.35,0.0
1.3,3.0,1,2.0,0,35.71,-92.57,20.5,2.93,2.0,1716348700.0,28.1,541.69,0,561179260.0,1.0,0,82.07,3.0,1.0,2.0,-0.01,-3.83,0.0
1.3,3.0,1,2.0,0,38.35,-90.89,23.19,2.1,1.0,1716254000.0,20.6,-46.6,0,1131652400.0,-0.5816637873649597,0,93.1,3.0,1.0,3.0,-0.02,7.37,0.0
1.3,2.0,1,2.0,0,35.93,-96.53,17.92,5.34,2.0,1716393900.0,38.93,690.18,0,457841250.0,-0.626503050327301,0,68.91,2.0,1.0,2.0,-0.25,0.45,0.0
1.3,3.0,1,2.0,0,39.41,-85.92,22.9,3.07,1.0,1716278300.0,17.07,52.45,0,898879000.0,-0.8600875735282898,0,97.54,3.0,1.0,3.0,-0.06,-0.97,0.0
1.3,2.0,1,2.0,0,37.29,-81.42,20.69,1.9,2.0,1716232100.0,99.97,46.27,0,1815877200.0,1.0,0,79.2,3.0,2.0,1.0,-0.05,17.61,0.0
1.3,-0.9570314884185791,1,3.0,0,36.34,-57.46,19.87,1.7,3.0,1716241900.0,124.92,-22.83,0,2195842300.0,1.0,0,54.97,3.0,1.0,2.0,0.19,3.56,0.0
1.3,2.0,1,3.0,0,31.6,-64.18,16.6,1.14,3.0,1716267100.0,183.3,434.36,0,1051276200.0,2.0,0,45.93,2.0,2.0,1.0,-0.17,22.53,0.0
1.3,2.0,1,2.0,0,37.56,-82.83,19.33,0.09,2.0,1716208400.0,68.18,166.61,0,1663976100.0,1.0,0,57.54,2.0,1.0,2.0,-0.04,13.83,0.0
1.2,2.0,1,3.0,0,41.56,-40.8,27.99,-1.23,2.0,1716169200.0,124.89,-430.9,0,2601052200.0,1.0,0,84.82,3.353832960128784,1.0,2.0,0.43,0.36,0.0
1.3,-1.2201040983200073,1,3.0,0,35.38,-75.52,17.99,4.02,2.8752522468566895,1716473900.0,139.51,812.51,0,388050020.0,1.0,0,43.54,2.0,1.0,1.0,-0.29,1.62,0.0
1.3,-1.238603115081787,1,4.0,0,29.66,-41.55,19.75,-0.49,3.7219696044921875,1716368600.0,215.88,1142.36,0,149848450.0,2.0,0,23.41,2.0,1.0,1.0,-0.38,11.69,0.0
1.3,2.0,1,2.0,0,38.55,-96.16,20.71,3.15,2.0,1716280600.0,43.89,350.55,0,1285212800.0,1.0,0,81.43,2.0,2.0,2.0,-0.23,18.76,0.0
1.3,-2.423205852508545,1,4.0,0,37.55,-45.36,22.52,1.83,2.5007388591766357,1716330100.0,172.85,436.92,0,1873782000.0,1.0,0,51.78,2.884760618209839,1.0,2.0,0.23,-5.04,0.0
1.3,2.0,1,2.0,0,36.34,-92.53,16.65,2.21,3.0,1716319700.0,87.82,766.97,0,1112484900.0,1.0,0,51.6,2.0,2.0,1.0,-0.16,16.59,0.0
1.3,2.0,1,3.0,0,34.66,-90.1,16.15,3.78,3.0,1716394800.0,57.28,708.63,0,391878850.0,1.0,0,57.66,2.0,1.0,2.0,-0.34,3.42,0.0
1.3,-1.0359963178634644,1,4.0,0,31.81,-81.27,15.76,1.67,3.1312942504882812,1716362500.0,94.54,944.35,0,-73134216.0,1.0,0,33.13,1.0,1.0,2.0,-0.44,12.07,0.0
1.2,4.0,1,2.0,-1,48.62,-12.69,39.99,-1.63,1.0,1716143200.0,13.41,-1377.11,0,2460902700.0,-1.1095147132873535,0,149.25,5.462643623352051,1.0,3.5318989753723145,0.61,-25.93,0.0
1.3,2.0,1,2.0,0,35.48,-100.72,19.06,5.53,2.0,1716397700.0,28.56,895.84,0,596938100.0,1.0,0,67.77,2.0,2.0,1.0,-0.21,13.08,0.0
1.3,1.0,1,2.0,0,36.73,-84.52,19.6,0.67,2.0,1716259000.0,41.92,449.13,0,1820586800.0,1.0,0,56.77,3.0,1.0,2.0,0.39,1.64,0.0
1.3,2.0,1,2.0,0,35.36,-94.63,16.81,6.85,3.0,1716524900.0,64.3,1072.88,0,-10739877.0,1.0,0,52.86,2.0,1.0,1.0,-0.54,-5.0,0.0
1.3,2.0,1,3.0,0,36.24,-96.19,16.95,5.08,3.0,1716426500.0,53.39,869.69,0,82222180.0,1.0,0,58.43,2.0,1.0,2.0,-0.3,5.84,0.0
1.3,1.0,1,4.0,0,36.95,-67.56,18.19,5.15,4.405439376831055,1716649000.0,126.54,1670.75,0,-843776000.0,1.0,0,41.67,2.0,1.0,1.0,-0.64,0.78,-0.575950562953949
1.3,2.0,1,2.0,0,33.02,-88.16,17.75,4.73,2.975175142288208,1716492000.0,83.93,1412.18,0,-59925388.0,1.0,0,46.12,1.0,2.0,1.0,-0.27,15.63,0.0
1.2,4.561553955078125,1,2.0,0,45.76,-42.83,35.17,1.31,1.0,1716201200.0,-20.06,-901.65,0,1237013800.0,-1.2201967239379883,0,149.78,4.386087417602539,1.0,3.5772409439086914,0.42,-19.35,0.0
