region_tz_code,os_code,device_type_code,manufacturer_code,is_rooted,gps_latitude,gps_longitude,location_conf_radius,location_visit_count,shift_profile_code,session_start_epoch,session_duration_mins,time_since_last_login_mins,day_type_code,ip_address_as_int,ip_reputation_code,vpn_tor_usage,typing_speed_cpm,click_pattern_code,role_code,scope_code,failed_login_attempts,historic_risk_score,system_mode_code
1.1,2,1,5,0,45.261173,-73.239841,10,210,3,1719255060,103,36,0,1156368081,2,0,47,3,3,3,0,28.79,0
1.1,2,1,5,0,45.251189,-73.212194,20,211,3,1719258000,67,49,0,1156372872,1,0,63,3,3,3,0,31.47,0
1.1,2,1,5,0,44.417418,-71.765226,11,212,3,1719339780,74,1363,0,1156333885,2,0,68,3,3,3,0,38.17,0
1.1,2,1,5,0,45.255636,-73.222728,11,213,3,1719340920,23,19,0,1156343671,2,0,77,3,3,3,0,34.72,0
1.1,2,1,5,0,45.270396,-73.230394,23,214,3,1719344760,102,64,0,1156364009,1,0,60,3,3,3,0,30.47,0
1.1,2,1,5,0,45.248824,-73.23782,13,215,3,1719346380,87,27,0,1156359299,2,0,66,3,3,3,0,27.69,0
1.1,2,1,5,0,45.253057,-73.211269,13,216,3,1719347220,39,14,0,1156345987,2,0,49,3,3,3,0,21.2,0
1.1,2,1,5,0,45.360422,-73.30614,17,217,3,1719411900,84,1078,0,1156366360,1,0,47,3,3,3,0,28.34,0
1.1,2,1,5,0,45.367335,-73.305922,11,218,3,1719419460,145,126,0,1156354546,3,0,51,3,3,3,0,21.28,0
1.1,2,1,5,0,45.354892,-73.317232,23,219,3,1719422160,162,45,0,2467222680,2,1,67,3,3,3,0,42.24,0
1.1,2,1,5,0,45.272135,-73.22687,23,220,3,1719434520,62,206,0,3429219827,2,1,60,3,3,3,0,40.08,0
1.1,2,1,5,0,45.253614,-73.234959,14,221,3,1719438360,5,64,0,1156379178,2,0,64,3,3,3,0,27.67,0
1.1,2,1,5,0,45.264594,-73.211592,10,222,3,1719513360,51,1250,0,1156351444,1,0,65,3,3,3,0,27.13,0
1.1,2,1,5,0,45.255345,-73.227979,10,223,3,1719520020,17,111,0,3468628124,2,1,59,3,3,3,0,39.41,0
1.1,2,1,5,0,45.259554,-73.227058,13,224,3,1719520320,49,5,0,1156351699,2,0,39,3,3,3,0,29.66,0
1.1,2,1,5,0,45.35402,-73.311234,20,225,3,1719584100,53,1063,0,1156336848,2,0,70,3,3,3,0,29.86,0
1.1,2,1,5,0,45.341107,-73.313747,9,226,3,1719585180,51,18,0,1156356885,1,0,58,3,3,3,0,32.22,0
1.1,2,1,5,0,45.369878,-73.319448,12,227,3,1719586620,21,24,0,1156339540,1,0,55,3,3,3,0,24.57,0
1.1,2,1,5,0,45.347215,-73.313663,19,228,3,1719592080,116,91,0,1156367860,1,0,59,3,3,3,0,28.39,0
1.1,2,1,5,0,45.265979,-73.232475,24,229,3,1719601860,168,163,0,1156366164,1,0,75,3,3,3,0,34.78,0
1.1,2,1,5,0,45.355085,-73.295608,23,230,3,1719673140,47,1188,1,1156373707,1,0,71,3,3,3,0,30.63,0
1.1,2,1,5,0,45.353723,-73.310919,10,231,3,1719760800,49,1461,1,1156360170,2,0,48,3,3,3,0,32.98,0
1.1,2,1,5,0,45.360176,-73.319782,21,232,3,1719842760,95,1366,0,1156330455,1,0,44,3,3,3,0,31.83,0
1.1,2,1,5,0,45.267852,-73.231724,23,233,3,1719861180,137,307,0,1156320136,1,0,73,3,3,3,0,23.67,0
1.1,2,1,5,0,45.253506,-73.239204,12,234,3,1719862920,120,29,0,1156332979,2,0,46,3,3,3,0,26.75,0
1.1,2,1,5,0,45.347161,-73.298036,19,235,3,1719930900,62,1133,0,1156340756,1,0,65,3,3,3,0,30.64,0
1.1,2,1,5,0,45.266185,-73.211393,15,236,3,1719947100,44,270,0,410664151,1,1,75,3,3,3,0,43.13,0
1.1,2,1,5,0,45.255676,-73.227228,13,237,3,1719950940,42,64,0,1156367070,3,0,51,3,3,3,0,29.98,0
1.1,2,1,5,0,46.615278,-75.875008,19,238,3,1720018140,158,1120,0,1156377541,1,0,72,3,3,3,0,30.48,0
1.1,2,1,5,0,45.354358,-73.319867,25,239,3,1720018920,72,13,0,1156358703,1,0,78,3,3,3,0,29.07,0
1.1,2,1,5,0,45.265473,-73.217535,14,240,3,1720030440,36,192,0,1156320164,1,0,51,3,3,3,0,28.55,0
1.1,2,1,5,0,45.259987,-73.239043,19,241,3,1720034880,50,74,0,1156373672,2,0,38,3,3,3,0,26.63,0
1.1,2,1,5,0,45.271213,-73.231559,23,242,3,1720036620,26,29,0,1156374025,2,0,83,3,3,3,0,31.12,0
1.1,2,1,5,0,45.251707,-73.213777,20,243,3,1720042920,6,105,0,1156336446,2,0,76,3,3,3,0,31.67,0
1.1,2,1,5,0,45.349018,-73.309561,11,244,3,1720105140,42,1037,0,1156354023,1,0,78,3,3,3,0,27.71,0
1.1,2,1,5,0,45.343627,-73.310804,23,245,3,1720106100,106,16,0,1156377560,2,0,52,3,3,3,0,30.09,0
1.1,2,1,5,0,45.35457,-73.308607,16,246,3,1720106640,82,9,0,1156358137,1,0,73,3,3,3,0,30.97,0
1.1,2,1,5,0,45.247581,-73.220462,13,247,3,1720122420,97,263,0,1156355169,1,0,73,3,3,3,0,27.45,0
1.1,2,1,5,0,45.259938,-73.23412,12,248,3,1720128780,17,106,0,1156363278,2,0,53,3,3,3,0,28.21,0
1.1,2,1,5,0,45.355857,-73.308604,25,249,3,1720196100,107,1122,0,1111385294,2,1,59,3,3,3,0,36.49,0
1.1,2,1,5,0,45.362245,-73.304188,17,250,3,1720199580,141,58,0,1156319195,1,0,64,3,3,3,0,27.58,0
1.1,2,1,5,0,45.353893,-73.311476,16,251,3,1720200840,168,21,0,1156373275,3,0,56,3,3,3,0,26.53,0
1.1,2,1,5,0,45.252076,-73.235952,18,252,3,1720203840,67,50,0,1156343388,1,0,59,3,3,3,0,29.33,0
1.1,2,1,5,0,45.268387,-73.212326,24,253,3,1720206960,118,52,0,1156356180,1,0,48,3,3,3,0,27.78,0
1.1,2,1,5,0,45.273121,-73.238363,14,254,3,1720213800,21,114,0,1156336412,1,0,51,3,3,3,0,30.8,0
1.1,2,1,5,0,45.343507,-73.315755,11,255,3,1720281720,33,1132,1,1156341672,1,0,58,3,3,3,0,30.14,0
1.1,2,1,5,0,45.267554,-73.234614,18,256,3,1720296540,71,247,1,1156336352,3,0,46,3,3,3,0,33.76,0
1.1,2,1,5,0,45.247189,-73.230588,25,257,3,1720375320,145,1313,1,1156379472,1,0,52,3,3,3,0,29.26,0
1.1,2,1,5,0,45.352671,-73.323082,15,258,3,1720453800,31,1308,0,1156359655,1,0,59,3,3,3,0,28.37,0
1.1,2,1,5,0,45.246632,-73.215541,9,259,3,1720462140,129,139,0,1156376261,1,0,55,3,3,3,0,40.11,0
1.1,2,1,5,0,45.272589,-73.220797,10,260,3,1720467240,32,85,0,1156337308,1,0,53,3,3,3,0,26.23,0
1.1,2,1,5,0,45.348712,-73.307638,20,261,3,1720537380,99,1169,0,1156338860,2,0,53,3,3,3,0,29.9,0
1.1,2,1,5,0,45.366027,-73.319663,11,262,3,1720541040,50,61,0,1156339281,1,0,61,3,3,3,0,35.11,0
1.1,2,1,5,0,45.272669,-73.238,23,263,3,1720548960,158,132,0,1156338575,1,0,44,3,3,3,0,36.03,0
1.1,2,1,5,0,45.248003,-73.237798,25,264,3,1720549080,29,2,0,1156363301,2,0,51,3,3,3,0,26.19,0
1.1,2,1,5,0,45.275577,-73.232507,12,265,3,1720550280,58,20,0,1156361072,2,0,64,3,3,3,0,33.67,0
1.1,2,1,5,0,45.248475,-73.210714,12,266,3,1720562100,5,197,0,1156342870,1,0,69,3,3,3,0,29.86,0
1.1,2,1,5,0,45.363822,-73.299952,11,267,3,1720627200,71,1085,0,1156317304,1,0,72,3,3,3,0,34.73,0
1.1,2,1,5,0,45.359253,-73.304211,14,268,3,1720629720,139,42,0,1156375552,1,0,54,3,3,3,0,35.9,0
1.1,2,1,5,0,45.352613,-73.305129,18,269,3,1720631520,18,30,0,1156361092,1,0,69,3,3,3,0,31.05,0
1.1,2,1,5,0,45.351717,-73.319896,20,270,3,1720712160,124,1344,0,1156338576,1,0,64,3,3,3,0,28.86,0
1.1,2,1,5,0,45.363726,-73.298638,11,271,3,1720714920,143,46,0,1156323088,1,0,55,3,3,3,0,31.35,0
1.1,2,1,5,0,45.354232,-73.324174,19,272,3,1720716240,166,22,0,1156370005,1,0,54,3,3,3,0,29.85,0
1.1,2,1,5,0,45.345044,-73.2985,12,273,3,1720717980,26,29,0,1156348218,1,0,56,3,3,3,0,26.9,0
1.1,2,1,5,0,45.266815,-73.220786,20,274,3,1720732740,41,246,0,1156319262,1,0,48,3,3,3,0,32.12,0
1.1,2,1,5,0,45.368131,-73.312604,9,275,3,1720794960,54,1037,0,1156344252,2,0,44,3,3,3,0,31.32,0
1.1,2,1,5,0,45.365075,-73.314356,8,276,3,1720800480,23,92,0,1156381432,1,0,45,3,3,3,0,28.72,0
1.1,2,1,5,0,45.349495,-73.308542,16,277,3,1720803840,87,56,0,1668153186,1,1,54,3,3,3,0,38.12,0
1.1,2,1,5,0,45.262841,-73.226653,11,278,3,1720807320,50,58,0,1156375764,1,0,60,3,3,3,0,28.47,0
1.1,2,1,5,0,45.258961,-73.215488,9,279,3,1720809780,93,41,0,1156354918,2,0,65,3,3,3,0,38.0,0
1.1,2,1,5,0,45.271825,-73.228336,21,280,3,1720989480,41,2995,1,1156375630,1,0,54,3,3,3,1,33.3,0
1.1,2,1,5,0,45.356956,-73.302569,15,281,3,1721062020,67,1209,0,1156326269,2,0,52,3,3,3,0,28.35,0
1.1,2,1,5,0,44.150678,-71.523727,11,282,3,1721066400,171,73,0,1156319120,1,0,64,3,3,3,0,27.94,0
1.1,2,1,5,0,45.275697,-73.214309,12,283,3,1721067840,167,24,0,3353876688,2,1,53,3,3,3,0,43.19,0
1.1,2,1,5,0,45.272201,-73.211578,9,284,3,1721074200,9,106,0,1156328997,2,0,61,3,3,3,0,26.9,0
1.1,2,1,5,0,45.34482,-73.312263,21,285,3,1721138760,176,1076,0,1156348337,1,0,57,3,3,3,0,33.53,0
1.1,2,1,5,0,45.354017,-73.313263,10,286,3,1721142840,148,68,0,1156370733,3,0,52,3,3,3,0,33.61,0
1.1,2,1,5,0,45.265865,-73.213708,14,287,3,1721155200,10,206,0,1156327338,1,0,64,3,3,3,0,29.99,0
1.1,2,1,5,0,45.276015,-73.237763,15,288,3,1721156700,33,25,0,1156344864,2,0,53,3,3,3,0,29.49,0
1.1,2,1,5,0,45.267664,-73.233423,12,289,3,1721158260,43,26,0,2647191287,1,1,43,3,3,3,0,38.86,0
1.1,2,1,5,0,45.365066,-73.30477,12,290,3,1721233860,58,1260,0,1156373147,2,0,38,3,3,3,0,29.82,0
1.1,2,1,5,0,45.352377,-73.299965,23,291,3,1721236800,28,49,0,1156377645,2,0,62,3,3,3,0,33.21,0
1.1,2,1,5,0,45.273892,-73.22723,23,292,3,1721242500,62,95,0,1156350264,3,0,59,3,3,3,0,28.53,0
1.1,2,1,5,0,45.25003,-73.214163,22,293,3,1721244420,104,32,0,1156337089,1,0,56,3,3,3,0,32.97,0
1.1,2,1,5,0,45.256283,-73.212908,13,294,3,1721250060,38,94,0,1156345632,1,0,64,3,3,3,0,22.51,0
1.1,2,1,5,0,45.34188,-73.30822,23,295,3,1721313180,147,1052,0,1156375323,1,0,69,3,3,3,0,20.11,0
1.1,2,1,5,0,45.340794,-73.297235,9,296,3,1721324520,44,189,0,1156378214,1,0,48,3,3,3,0,31.23,0
1.1,2,1,5,0,46.549273,-72.347679,11,297,3,1721325720,167,20,0,1156374839,1,0,66,3,3,3,0,28.01,0
1.1,2,1,5,0,45.253309,-73.210508,12,298,3,1721326740,124,17,0,1156320194,1,0,74,3,3,3,0,27.83,0
1.1,2,1,5,0,45.248757,-73.239471,25,299,3,1721333580,6,114,0,1156377295,2,0,60,3,3,3,0,24.13,0
1.1,2,1,5,0,45.267532,-73.234689,14,300,3,1721335500,58,32,0,1156329416,1,0,65,3,3,3,0,31.14,0
1.1,2,1,5,0,45.340656,-73.29803,16,301,3,1721397960,80,1041,0,1156320655,1,0,51,3,3,3,0,27.92,0
1.1,2,1,5,0,45.345736,-73.314146,17,302,3,1721398500,77,9,0,1156370474,1,0,50,3,3,3,0,31.51,0
1.1,2,1,5,0,45.369072,-73.316496,15,303,3,1721403900,179,90,0,1156376264,1,0,73,3,3,3,0,39.9,0
1.1,2,1,5,0,45.344385,-73.311756,18,304,3,1721405340,122,24,0,1156322831,1,0,51,3,3,3,0,30.99,0
1.1,2,1,5,0,45.268172,-73.222809,19,305,3,1721419920,27,243,0,1156352060,1,0,58,3,3,3,0,33.78,0
1.1,2,1,5,0,45.248913,-73.217111,19,306,3,1721421420,56,25,0,1156377828,1,0,49,3,3,3,0,34.41,0
1.1,2,1,5,0,45.363066,-73.317886,25,307,3,1721664420,37,4050,0,1156358328,1,0,65,3,3,3,2,39.81,0
1.1,2,1,5,0,45.362739,-73.323113,13,308,3,1721667900,15,58,0,1156349029,1,0,62,3,3,3,0,32.46,0
1.1,2,1,5,0,45.347865,-73.302624,23,309,3,1721669640,141,29,0,1156377679,2,0,49,3,3,3,0,29.55,0
1.1,2,1,5,0,45.255814,-73.235121,9,310,3,1721674200,72,76,0,1156372602,1,0,59,3,3,3,0,33.5,0
1.1,2,1,5,0,45.254535,-73.220593,16,311,3,1721678280,118,68,0,1156369062,1,0,81,3,3,3,0,30.11,0
1.1,2,1,5,0,45.260814,-73.238736,25,312,3,1721684400,18,102,0,1156343918,1,0,71,3,3,3,0,29.96,0
1.1,2,1,5,0,45.349324,-73.319315,20,313,3,1721744400,16,1000,0,1156379730,1,0,58,3,3,3,0,30.27,0
1.1,2,1,5,0,45.354054,-73.322937,13,314,3,1721749140,89,79,0,1156345407,1,0,59,3,3,3,0,30.6,0
1.1,2,1,5,0,45.35433,-73.315599,16,315,3,1721752860,132,62,0,1156342449,1,0,64,3,3,3,0,25.5,0
1.1,2,1,5,0,45.266313,-73.212691,9,316,3,1721759220,144,106,0,1156368241,1,0,51,3,3,3,0,29.55,0
1.1,2,1,5,0,45.272827,-73.215886,22,317,3,1721769000,45,163,0,1156328989,1,0,44,3,3,3,0,28.14,0
1.1,2,1,5,0,45.840085,-73.856089,18,318,3,1721771400,8,40,0,1156330751,2,0,56,3,3,3,0,32.86,0
1.1,2,1,5,0,45.365808,-73.319554,16,319,3,1721831580,109,1003,0,1156354967,1,0,51,3,3,3,0,37.08,0
1.1,2,1,5,0,45.363686,-73.313456,22,320,3,1721832900,48,22,0,1156369502,1,0,48,3,3,3,0,30.19,0
1.1,2,1,5,0,45.355955,-73.304452,21,321,3,1721839260,148,106,0,1156358713,1,0,59,3,3,3,0,23.77,0
1.1,2,1,5,0,45.270566,-73.216284,12,322,3,1721850840,45,193,0,1156366404,1,0,66,3,3,3,0,34.62,0
1.1,2,1,5,0,45.262027,-73.226057,13,323,3,1721854320,37,58,0,1156350759,1,0,61,3,3,3,0,31.09,0
1.1,2,1,5,0,45.347881,-73.302153,22,324,3,1721930100,63,1263,0,1156355383,1,0,66,3,3,3,0,29.57,0
1.1,2,1,5,0,45.252705,-73.238603,15,325,3,1721930940,135,14,0,1156340278,1,0,66,3,3,3,0,28.3,0
1.1,2,1,5,0,45.263626,-73.210219,11,326,3,1721935920,60,83,0,1156365576,3,0,67,3,3,3,0,31.63,0
1.1,2,1,5,0,45.361912,-73.313985,10,327,3,1722014220,35,1305,0,1156361513,2,0,59,3,3,3,0,27.05,0
1.1,2,1,5,0,45.902565,-70.23415,9,328,3,1722017400,42,53,0,1156326895,2,0,78,3,3,3,0,25.13,0
1.1,2,1,5,0,45.248446,-73.232974,16,329,3,1722022860,92,91,0,1156362744,2,0,59,3,3,3,0,32.02,0
1.1,2,1,5,0,45.262853,-73.231342,24,330,3,1722025800,8,49,0,1156381359,1,0,37,3,3,3,0,32.33,0
1.1,2,1,5,0,45.368779,-73.306831,19,331,3,1722089220,60,1057,1,1156329694,1,0,63,3,3,3,0,27.99,0
1.1,2,1,5,0,45.350691,-73.311187,19,332,3,1722177180,102,1466,1,2565291662,1,1,73,3,3,3,0,36.2,0
1.1,2,1,5,0,45.342119,-73.304887,10,333,3,1722266880,179,1495,0,1156358411,1,0,67,3,3,3,0,31.7,0
1.1,2,1,5,0,45.365549,-73.306343,12,334,3,1722267180,89,5,0,1156336296,2,0,50,3,3,3,0,34.78,0
1.1,2,1,5,0,45.270039,-73.212899,24,335,3,1722278460,104,188,0,1156348035,1,0,73,3,3,3,0,32.42,0
1.1,2,1,5,0,45.257276,-73.228749,21,336,3,1722283800,6,89,0,1156339719,1,0,51,3,3,3,0,29.2,0
1.1,2,1,5,0,45.272947,-73.218011,12,337,3,1722285480,75,28,0,1156345007,2,0,69,3,3,3,0,25.65,0
1.1,2,1,5,0,45.256378,-73.214026,17,338,3,1722285720,25,4,0,1156365229,1,0,76,3,3,3,0,32.23,0
1.1,2,1,5,0,45.348448,-73.307807,15,339,3,1722351120,119,1090,0,1156382461,2,0,68,3,3,3,0,30.4,0
1.1,2,1,5,0,45.360691,-73.300384,8,340,3,1722355260,53,69,0,1156322167,1,0,68,3,3,3,0,26.5,0
1.1,2,1,5,0,43.282801,-74.566762,10,341,3,1722374700,16,324,0,1156333897,1,0,70,3,3,3,0,30.34,0
1.1,2,1,5,0,45.348249,-73.317905,25,342,3,1722442620,131,1132,0,1156353291,1,0,42,3,3,3,0,32.94,0
1.1,2,1,5,0,45.258976,-73.213092,18,343,3,1722450060,78,124,0,1156373232,1,0,57,3,3,3,0,28.43,0
1.1,2,1,5,0,45.26549,-73.228426,22,344,3,1722452640,142,43,0,1156380072,2,0,71,3,3,3,0,30.9,0
1.1,2,1,5,0,45.271231,-73.233313,12,345,3,1722454260,135,27,0,1156352697,1,0,78,3,3,3,0,31.11,0
1.1,2,1,5,0,45.264863,-73.212768,14,346,3,1722462000,18,129,0,1156344977,1,0,59,3,3,3,0,27.57,0
1.1,2,1,5,0,45.253272,-73.231947,19,347,3,1722462840,5,14,0,1156325678,1,0,42,3,3,3,0,33.41,0
1.1,2,1,5,0,45.352194,-73.314275,14,348,3,1722530520,169,1128,0,1156369735,1,0,68,3,3,3,0,27.84,0
1.1,2,1,5,0,45.273361,-73.213375,11,349,3,1722537300,154,113,0,1156375178,1,0,68,3,3,3,0,30.6,0
1.1,2,1,5,0,45.250083,-73.212861,21,350,3,1722538020,53,12,0,1159997181,1,1,62,3,3,3,0,34.24,0
1.1,2,1,5,0,45.365873,-73.315011,15,351,3,1722617220,113,1320,0,1156364089,1,0,65,3,3,3,0,27.41,0
1.1,2,1,5,0,45.262707,-73.239433,11,352,3,1722623040,122,97,0,1156364733,1,0,47,3,3,3,0,30.33,0
1.1,2,1,5,0,45.275255,-73.229084,19,353,3,1722633960,7,182,0,1156381872,1,0,60,3,3,3,0,22.79,0
1.1,2,1,5,0,45.246996,-73.240065,11,354,3,1722635700,5,29,0,3341617761,1,1,48,3,3,3,0,34.84,0
1.1,2,1,5,0,45.358317,-73.295655,9,355,3,1722694620,88,982,1,1156352473,1,0,61,3,3,3,0,28.75,0
1.1,2,1,5,0,45.262885,-73.229398,18,356,3,1722797640,111,1717,1,1156350183,2,0,52,3,3,3,0,25.61,0
1.1,2,1,5,0,45.27616,-73.234436,14,357,3,1722800340,120,45,1,1156320195,1,0,71,3,3,3,0,31.34,0
1.1,2,1,5,0,46.325184,-71.423311,11,358,3,1722870720,103,1173,0,1156356119,1,0,55,3,3,3,0,29.28,0
1.1,2,1,5,0,45.366111,-73.308694,13,359,3,1722874500,70,63,0,1156350058,1,0,57,3,3,3,0,26.47,0
1.1,2,1,5,0,45.274994,-73.217906,14,360,3,1722882420,88,132,0,1156372058,1,0,62,3,3,3,0,31.36,0
1.1,2,1,5,0,45.353232,-73.302541,9,361,3,1722954300,135,1198,0,1156356176,1,0,50,3,3,3,0,25.1,0
1.1,2,1,5,0,45.339865,-75.280245,11,362,3,1722958080,135,63,0,1156353961,1,0,71,3,3,3,0,26.14,0
1.1,2,1,5,0,45.369067,-73.324509,9,363,3,1722965880,159,130,0,2855716817,3,1,80,3,3,3,0,39.83,0
1.1,2,1,5,0,45.247453,-73.23773,24,364,3,1722969840,159,66,0,1156360046,1,0,64,3,3,3,0,28.63,0
1.1,2,1,5,0,45.271747,-73.214018,12,365,3,1722969960,42,2,0,1156329202,1,0,72,3,3,3,0,34.13,0
1.1,2,1,5,0,45.340951,-73.313813,13,366,3,1723049760,174,1330,0,1156338061,1,0,61,3,3,3,0,25.99,0
1.1,2,1,5,0,45.340786,-73.316006,9,367,3,1723050960,61,20,0,1156331600,3,0,61,3,3,3,0,28.14,0
1.1,2,1,5,0,45.250073,-73.212148,20,368,3,1723064220,43,221,0,1156326764,2,0,40,3,3,3,0,29.85,0
1.1,2,1,5,0,45.266876,-73.222882,13,369,3,1723065780,24,26,0,1156379056,1,0,69,3,3,3,0,29.94,0
1.1,2,1,5,0,45.359995,-73.303275,19,370,3,1723130100,80,1072,0,1156334895,1,0,63,3,3,3,0,28.34,0
1.1,2,1,5,0,45.369505,-73.321464,16,371,3,1723132140,165,34,0,1156357021,1,0,45,3,3,3,0,27.58,0
1.1,2,1,5,0,45.355679,-73.31973,22,372,3,1723134180,38,34,0,1156370436,1,0,65,3,3,3,0,30.92,0
1.1,2,1,5,0,45.263133,-73.232898,19,373,3,1723140240,67,101,0,1156354997,1,0,52,3,3,3,0,38.27,0
1.1,2,1,5,0,45.257497,-73.229332,19,374,3,1723141020,89,13,0,1156350391,1,0,77,3,3,3,0,32.03,0
1.1,2,1,5,0,45.367515,-73.313353,25,375,3,1723215900,93,1248,0,1156346640,1,0,62,3,3,3,0,34.84,0
1.1,2,1,5,0,45.347017,-73.31318,24,376,3,1723220040,173,69,0,1156368145,1,0,43,3,3,3,0,26.56,0
1.1,2,1,5,0,45.362335,-73.319218,14,377,3,1723222620,5,43,0,1156355872,1,0,51,3,3,3,0,34.01,0
1.1,2,1,5,0,45.340007,-73.306425,14,378,3,1723223580,82,16,0,1156369606,2,0,59,3,3,3,0,26.57,0
1.1,2,1,5,0,45.273885,-73.216652,10,379,3,1723233900,97,172,0,1156333917,1,0,60,3,3,3,0,30.1,0
1.1,2,1,5,0,45.272501,-73.223842,20,380,3,1723237380,8,58,0,1156325671,2,0,48,3,3,3,0,29.24,0
1.1,2,1,5,0,46.848586,-73.613963,10,381,3,1723389300,100,2532,1,1156363471,1,0,57,3,3,3,0,28.13,0
1.1,2,1,5,0,45.26353,-73.232437,17,382,3,1723401300,143,200,1,1156329141,1,0,39,3,3,3,0,30.34,0
1.1,2,1,5,0,45.36833,-73.314892,22,383,3,1723479840,62,1309,0,1156342934,2,0,58,3,3,3,0,29.5,0
1.1,2,1,5,0,45.355859,-73.312709,17,384,3,1723481280,108,24,0,1156319477,1,0,61,3,3,3,0,27.26,0
1.1,2,1,5,0,45.260085,-73.213103,14,385,3,1723488240,145,116,0,1156339241,1,0,69,3,3,3,0,25.27,0
1.1,2,1,5,0,45.27627,-73.225014,12,386,3,1723498380,21,169,0,1156320790,1,0,59,3,3,3,0,25.13,0
1.1,2,1,5,0,45.359445,-73.315705,22,387,3,1723559820,50,1024,0,1156381012,1,0,56,3,3,3,0,26.18,0
1.1,2,1,5,0,45.346555,-73.305111,23,388,3,1723564140,86,72,0,1156371343,1,0,69,3,3,3,0,28.1,0
1.1,2,1,5,0,45.255974,-73.21853,17,389,3,1723579260,69,252,0,1156364155,2,0,61,3,3,3,0,28.12,0
1.1,2,1,5,0,45.368054,-73.309297,18,390,3,1723644360,113,1085,0,1156341011,2,0,41,3,3,3,0,29.81,0
1.1,2,1,5,0,45.348464,-73.322603,20,391,3,1723646280,104,32,0,1156333944,1,0,53,3,3,3,0,20.1,0
1.1,2,1,5,0,45.348878,-73.305245,11,392,3,1723652700,158,107,0,1156331227,2,0,46,3,3,3,0,29.04,0
1.1,2,1,5,0,45.258018,-73.236384,13,393,3,1723659360,138,111,0,1156379893,2,0,53,3,3,3,0,38.38,0
1.1,2,1,5,0,45.246736,-73.213226,15,394,3,1723667160,41,130,0,1156343161,1,0,72,3,3,3,0,24.55,0
1.1,2,1,5,0,45.266085,-73.218096,18,395,3,1723670580,18,57,0,1156377451,1,0,54,3,3,3,0,31.35,0
1.1,2,1,5,0,45.246295,-73.228591,8,396,3,1723744800,32,1237,0,1156331879,1,0,68,3,3,3,0,31.56,0
1.1,2,1,5,0,45.26602,-73.237987,22,397,3,1723755900,31,185,0,1156369183,2,0,50,3,3,3,0,25.44,0
1.1,2,1,5,0,45.260458,-73.212597,12,398,3,1723755960,52,1,0,1156363814,1,0,64,3,3,3,0,29.77,0
1.1,2,1,5,0,45.274515,-73.239703,12,399,3,1723756920,5,16,0,1156353495,1,0,50,3,3,3,0,24.7,0
1.1,2,1,5,0,45.349353,-73.313034,9,400,3,1723820220,117,1055,0,3636757247,2,1,55,3,3,3,0,29.19,0
1.1,2,1,5,0,45.34424,-73.315557,11,401,3,1723827720,152,125,0,1156322701,2,0,58,3,3,3,0,28.65,0
1.1,2,1,5,0,45.356355,-73.321801,10,402,3,1723828560,6,14,0,1156341177,2,0,75,3,3,3,0,33.2,0
1.1,2,1,5,0,45.254686,-73.23986,24,403,3,1723837740,84,153,0,1156379278,2,0,52,3,3,3,0,24.86,0
1.1,2,1,5,0,45.880419,-72.137392,11,404,3,1723838520,94,13,0,1156360996,1,0,56,3,3,3,0,26.58,0
1.1,2,1,5,0,45.256415,-73.239252,14,405,3,1723842900,12,73,0,1156369997,1,0,58,3,3,3,0,29.48,0
1.1,2,1,5,0,45.364408,-73.295301,14,406,3,1723905720,66,1047,1,1156366617,3,0,58,3,3,3,0,32.11,0
1.1,2,1,5,0,45.344784,-73.310008,8,407,3,1723915380,42,161,1,1156343171,2,0,62,3,3,3,0,26.45,0
1.1,2,1,5,0,45.343369,-73.306737,9,408,3,1723998060,44,1378,1,1156345156,2,0,64,3,3,3,0,34.92,0
1.1,2,1,5,0,45.358033,-73.312439,25,409,3,1723999740,144,28,1,1156353007,2,0,60,3,3,3,0,29.9,0
1.1,2,1,5,0,45.3616,-73.306405,11,410,3,1724081400,40,1361,0,2855931297,3,1,44,3,3,3,0,35.53,0
1.1,2,1,5,0,45.260909,-73.231895,24,411,3,1724092020,20,177,0,1156357833,2,0,56,3,3,3,0,29.45,0
1.1,2,1,5,0,45.257084,-73.233,13,412,3,1724096100,56,68,0,1156376620,1,0,43,3,3,3,0,23.82,0
1.1,2,1,5,0,45.36108,-73.307623,17,413,3,1724170020,73,1232,0,1156363371,1,0,38,3,3,3,0,30.67,0
1.1,2,1,5,0,46.39829,-71.766892,8,414,3,1724179860,142,164,0,1156355693,1,0,56,3,3,3,0,29.94,0
1.1,2,1,5,0,45.273701,-73.223352,24,415,3,1724186520,56,111,0,1156365687,1,0,48,3,3,3,0,22.64,0
1.1,2,1,5,0,45.353457,-73.296424,12,416,3,1724255700,144,1153,0,1156337023,1,0,57,3,3,3,0,24.48,0
1.1,2,1,5,0,45.367176,-73.309877,11,417,3,1724256960,94,21,0,1156319979,1,0,48,3,3,3,0,28.67,0
1.1,2,1,5,0,45.26537,-73.213445,20,418,3,1724270040,36,218,0,1156351934,3,0,55,3,3,3,0,27.04,0
1.1,2,1,5,0,45.354445,-73.310202,17,419,3,1724340480,153,1174,0,1156356597,1,0,59,3,3,3,0,30.09,0
1.1,2,1,5,0,45.359391,-73.303115,24,420,3,1724346720,9,104,0,1156379535,2,0,61,3,3,3,0,27.7,0
